GlobalId,Type,Name,StoreyName,StoreyGlobalId
11$o22jIXEpejyaT8TUaGA,IfcBuildingElementProxy,M_Transition - Generic [880761],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
10NtbO1mj6wBaV9R_Qoj$Z,IfcBuildingElementProxy,M_Transition - Generic [886674],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0RGmebgR1FNB$ClZ6rSu6N,IfcBuildingElementProxy,M_Transition - Generic [968853],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2c2U3QqEf1BAc75ElKHILm,IfcBuildingElementProxy,M_Transition - Generic [890204],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0Ltu9YNYf8JelHctgZCeA9,IfcBuildingElementProxy,M_Transition - Generic [890569],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3b7ipPu45CYx9xobs82AjH,IfcBuildingElementProxy,M_Transition - Generic [890682],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0hiXJLsaHCHfkmp$pRMYxt,IfcBuildingElementProxy,M_Transition - Generic [890981],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1oRO3RbP9D1fI8$rVhgGJf,IfcBuildingElementProxy,M_Transition - Generic [890625],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2W$8JSlnzDoOyNIXkVf3ac,IfcBuildingElementProxy,M_Transition - Generic [879417],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1q8YBQ8znAPP$A_lrAGSJy,IfcBuildingElementProxy,M_Transition - Generic [968931],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3MyVOFUl58ahjYjBwSgtct,IfcBuildingElementProxy,M_Transition - Generic [890463],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0sSRB$ag572PCAdYc5PYGy,IfcBuildingElementProxy,M_Transition - Generic [969292],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3GzNfoiWX3ieFtB14ZAtsD,IfcBuildingElementProxy,M_Transition - Generic [886648],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0nCkCYT2j0nwF4qfLwsnVl,IfcBuildingElementProxy,M_Transition - Generic [887482],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1FK0UGrKD0kvxIybZlNTWz,IfcBuildingElementProxy,M_Transition - Generic [968892],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0uk79Iloz8CR50eX7Dd9hi,IfcBuildingElementProxy,M_Transition - Generic [890425],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0c_DB_8W5FURSuvHykCxT5,IfcBuildingElementProxy,M_Transition - Generic [938597],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3ATYOiyJDEPQJPxMBuVdZ9,IfcBuildingElementProxy,M_Transition - Generic [890442],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3Ye4AmQPD0_OXdnmPLmMJf,IfcBuildingElementProxy,M_Transition - Generic [891141],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
137qsy0u1FCQ3_PJ0TpcdV,IfcBuildingElementProxy,M_Elbow - Generic [886350],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
26SeEDfyn1n9Gz4vzhK24i,IfcBuildingElementProxy,M_Elbow - Generic [889020],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2dMzV4sI9DQxfU4V05OPIZ,IfcBuildingElementProxy,M_Elbow - Generic [880880],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
23ch2W4pPAPwXHd$9_flAM,IfcBuildingElementProxy,M_Elbow - Generic [968630],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3oEa2Uihb3Uu3KufB7uYoW,IfcBuildingElementProxy,M_Elbow - Generic [890661],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2CTsweHZn4ewRI_PIK4je0,IfcBuildingElementProxy,M_Elbow - Generic [938194],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3vsRQ0FhT9Zwn66MlKlcTv,IfcBuildingElementProxy,M_Elbow - Generic [968933],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0JL1M6s6v5PPa5WKJXEcCW,IfcBuildingElementProxy,M_Elbow - Generic [968894],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
330zHOUg98lgRTCsrFA_M9,IfcBuildingElementProxy,M_Elbow - Generic [968735],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
19W7zxqur7FflwOXICXunG,IfcBuildingElementProxy,M_Elbow - Generic [938600],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0Ys3Xtd2DFgRc7ZST9umAK,IfcBuildingElementProxy,M_Elbow - Generic [968628],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2PYo2MjDj3h99nVhJLqyiZ,IfcBuildingElementProxy,M_Elbow - Generic [938560],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1fMII_fqb21PlJ4OfQE7Hc,IfcBuildingElementProxy,M_Elbow - Generic [886338],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
23pxgl1_L9Xh04ASo0ZiDN,IfcBuildingElementProxy,M_Elbow - Generic [881060],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2wFV0q_aPFpgEnhGbxm009,IfcBuildingElementProxy,M_Elbow - Generic [888999],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3xfahZ5r955wIcXY3oFh1j,IfcBuildingElementProxy,M_Elbow - Generic [891139],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
38gfVE$O18qgk$UPBCLfud,IfcBuildingElementProxy,M_Elbow - Generic [968660],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
32o1VrphX9RgyjZR4ZwOZy,IfcBuildingElementProxy,M_Elbow - Generic [968929],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3hpwN74z5CHgmm9LE0EPSs,IfcBuildingElementProxy,M_Elbow - Generic [968763],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
174Q5M6G55_fd$MCg8HU7d,IfcBuildingElementProxy,M_Elbow - Generic [879407],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0$qBFU0iTAsRSYPqM$MOHd,IfcBuildingElementProxy,M_Elbow - Generic [938254],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
32AZjrJLT3burHNd4KVUqx,IfcBuildingElementProxy,M_Elbow - Generic [881064],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
26Y7WF7Bz8W8Iz4BdCv33b,IfcBuildingElementProxy,M_Elbow - Generic [891150],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0d7FojJcPAG96zh3Og7tXW,IfcBuildingElementProxy,M_Elbow - Generic [887139],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0$s18FYbbEp8r3301Rqq97,IfcBuildingElementProxy,M_Elbow - Generic [938202],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1MZIWGqtr1q847T7TX7n5t,IfcBuildingElementProxy,M_Elbow - Generic [880884],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2ShCtjRAH3_xHPEPdkxZEy,IfcBuildingElementProxy,M_Elbow - Generic [886340],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3iZ58elhP20uJo$J$8_RnQ,IfcBuildingElementProxy,M_Elbow - Generic [968851],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
08H1fl57f9Xuiw4eI01LnI,IfcBuildingElementProxy,M_Elbow - Generic [968761],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2F0GyPdtj6ux98Wz2T6pJy,IfcBuildingElementProxy,M_Elbow - Generic [886682],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0Bhy6KBbfDVBTnVrbRugZ1,IfcBuildingElementProxy,M_Elbow - Generic [968685],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3o_tsbOYbBqu1fPTinOhsq,IfcBuildingElementProxy,M_Elbow - Generic [968604],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1JTrY8qtL8B8bkApsn93XN,IfcBuildingElementProxy,M_Elbow - Generic [968662],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1gWfQF8NDFHB5bz1LR3Emi,IfcBuildingElementProxy,M_Elbow - Generic [880911],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0uusd_fgj7iP0Hfr98fjPv,IfcBuildingElementProxy,M_Elbow - Generic [969456],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2OxTBAfe14dvkGuZSaOYUt,IfcBuildingElementProxy,M_Elbow - Generic [886352],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2pqXfhL_bCU9Z7rJ2RaYAW,IfcBuildingElementProxy,M_Elbow - Generic [969117],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1uAEAXNln0PPZCEa$RohcT,IfcBuildingElementProxy,M_Elbow - Generic [969174],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
19LrgYiqfB9gGp_uiw154B,IfcBuildingElementProxy,M_Elbow - Generic [968664],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1hnUcUuonBjOYaXWENbVkJ,IfcBuildingElementProxy,M_Elbow - Generic [968966],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
35fGPOzN12QeLx9b$VshWs,IfcBuildingElementProxy,M_Elbow - Generic [968683],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0OpOiAMtH97g5aBfR70U71,IfcBuildingElementProxy,M_Elbow - Generic [968654],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
05nPlsn9bDhfRrkunhu1rM,IfcBuildingElementProxy,M_Elbow - Generic [968671],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3EyJ3ew5L0YeDfiSmmHDqv,IfcBuildingElementProxy,M_Elbow - Generic [968656],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0abec_aSDFFOVmmnz6fOo3,IfcBuildingElementProxy,M_Elbow - Generic [938595],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3ym397zxT6lBMaUomPdSJm,IfcBuildingElementProxy,M_Elbow - Generic [881045],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0_AvSoOZX77hZBqH5So3kP,IfcBuildingElementProxy,M_Elbow - Generic [889033],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1gy0EAzOv6jgr5VFl_Y0bP,IfcBuildingElementProxy,M_Elbow - Generic [968777],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1oUSFfIXTCLPEdNY5DcfTl,IfcBuildingElementProxy,M_Elbow - Generic [969490],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1GFZFi7CnFEx2EmmyP1tPA,IfcBuildingElementProxy,M_Elbow - Generic [968773],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1kxYxSklz7JAq7pngCUpcm,IfcBuildingElementProxy,M_Elbow - Generic [938218],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3cO5k$8Dv198YHGrrJu9cc,IfcBuildingElementProxy,M_Elbow - Generic [890572],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3egK$SkYLBxP5keWFWMvG1,IfcBuildingElementProxy,M_Elbow - Generic [881041],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2XLyID8nrC1gr9cgPdDfTv,IfcBuildingElementProxy,M_Elbow - Generic [938524],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
12uVysRoz5gxTSge9tDX02,IfcBuildingElementProxy,M_Elbow - Generic [968612],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1Rygq1fZj5SQ2WW6AKKhXn,IfcBuildingElementProxy,M_Elbow - Generic [968719],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
38n4KP4wz24h14paGXZPfW,IfcBuildingElementProxy,M_Elbow - Generic [891152],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
01geQPWlv8aOkyDPwHuyRh,IfcBuildingElementProxy,M_Elbow - Generic [890438],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0yGA2oB_DBKAZzA50iS4Jh,IfcBuildingElementProxy,M_Elbow - Generic [968695],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3l2_rxXp54oR_M1Vbd2MgH,IfcBuildingElementProxy,M_Elbow - Generic [890414],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2qIsZcISXESvD10J1pDrj_,IfcBuildingElementProxy,M_Elbow - Generic [938338],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0FBWYnUDvA_ADWwL4U00ft,IfcBuildingElementProxy,M_Elbow - Generic [938252],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1FYnPS0WH2q8yBmSQfYf7j,IfcBuildingElementProxy,M_Elbow - Generic [968775],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1LWD09eyL6puflYMo78g0u,IfcBuildingElementProxy,M_Elbow - Generic [887410],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0_4HXlya9FPg4nBkxfAvYm,IfcBuildingElementProxy,M_Elbow - Generic [880915],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0_Fqn1dRL8fvKqsU1cDnER,IfcBuildingElementProxy,M_Elbow - Generic [969235],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0ExzmCCDH3aR2d1tZYzO4y,IfcBuildingElementProxy,M_Elbow - Generic [880878],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1xN4mGrn161u0HP5jNx$Ix,IfcBuildingElementProxy,M_Elbow - Generic [886326],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0MX0yOEgL7ABHO1UhX0RUi,IfcBuildingElementProxy,M_Elbow - Generic [969458],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
36IP3mLovBaAhPrUHalAW0,IfcBuildingElementProxy,M_Elbow - Generic [968638],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2t9wsizYT8tP4mSntOJvy3,IfcBuildingElementProxy,M_Elbow - Generic [879460],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1DAK$D9En3_uQyvDZEM2PI,IfcBuildingElementProxy,M_Elbow - Generic [938418],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1p2ozlVuj8j9Ltk4kbatSO,IfcBuildingElementProxy,M_Elbow - Generic [968771],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3s45hst_T0z8lBiJnJYRQY,IfcBuildingElementProxy,M_Elbow - Generic [968626],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0PEWLofzn2ieDisnP6MX$b,IfcBuildingElementProxy,M_Elbow - Generic [881058],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1W_LRqF6z1avRHaOmYfjBj,IfcBuildingElementProxy,M_Elbow - Generic [938246],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1t5snlkzP0egl97GvExRBO,IfcBuildingElementProxy,M_Elbow - Generic [879527],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0iEDnwFq1DSBA$4exQ$w$3,IfcBuildingElementProxy,M_Elbow - Generic [968890],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0AYUZmUpD7d9olA2QjogtC,IfcBuildingElementProxy,M_Elbow - Generic [968697],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1UWpd7ZSPFw9Kk6TXiDeKl,IfcBuildingElementProxy,M_Elbow - Generic [938196],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3787Lzm6b42uCkc13KwojO,IfcBuildingElementProxy,M_Elbow - Generic [968636],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2_Os3OgPLCIQy_QbjNjk6Z,IfcBuildingElementProxy,M_Elbow - Generic [876922],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
05FmgcSLrDoAVxzS8uXLmG,IfcBuildingElementProxy,M_Elbow - Generic [969119],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0zN0IvEib4g8ockhAAQo0w,IfcBuildingElementProxy,M_Elbow - Generic [968606],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2wXYDjNNb7igYoYhJvYIzr,IfcBuildingElementProxy,M_Tee - Generic [886664],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0c9s8caPjFWwfuoZXsn4FV,IfcBuildingElementProxy,M_Tee - Generic [880753],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3XrmTXOhD9C9ZXUq8SvIgQ,IfcBuildingElementProxy,M_Tee - Generic [886693],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2k4$o1kjLFZfQu1wclfQCg,IfcBuildingElementProxy,M_Tee - Generic [886098],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0XjXFYGon0jf7EnJjXV7Gu,IfcBuildingElementProxy,M_Tee - Generic [886644],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1sgXUW9G14b9$Ncir_QYeH,IfcBuildingElementProxy,M_Tee - Generic [968652],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1SsWloUEj10f$t$6wbClnG,IfcBuildingElementProxy,M_Tee - Generic [886336],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
09gYtpeoTEfuB0pp1ALcGi,IfcBuildingElementProxy,M_Tee - Generic [886623],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
01qI7csonFewjiCCY02WAl,IfcBuildingElementProxy,M_Tee - Generic [969239],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2dNxQmp7X9Pfz2qi_ro74v,IfcBuildingElementProxy,M_Tee - Generic [890560],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1AdRerQ$bCcR3kJLdU0pwk,IfcBuildingElementProxy,M_Tee - Generic [880029],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3IHpWSkNT5cgFnRQ$$_OSD,IfcBuildingElementProxy,M_Tee - Generic [968634],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1l4BJ6Tyj7ZwxSu7essADM,IfcBuildingElementProxy,M_Tee - Generic [880149],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1j9VdyQLX7mPRGsColNkLC,IfcBuildingElementProxy,M_Tee - Generic [886708],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2yMSJRcPf6MQXNnGmzpzYN,IfcBuildingElementProxy,M_Tee - Generic [968843],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
10$oizvDbA6h$x52bsEOoR,IfcBuildingElementProxy,M_Tee - Generic [886438],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0r6RmBXvr8OOCUW6pNyOpF,IfcBuildingElementProxy,M_Tee - Generic [879464],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3QQ$EzxqzATgjXRJh05my1,IfcBuildingElementProxy,M_Tee - Generic [886449],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0TqnHCnuHAxOKkoaoquq9D,IfcBuildingElementProxy,M_Tee - Generic [886687],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0a_yKkgAv3pQpIPhslZg$n,IfcBuildingElementProxy,M_Tee - Generic [886722],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3M2wtA0Y5B79rnltBbgr2G,IfcBuildingElementProxy,M_Tee - Generic [886670],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2TxJhuqhL8XQ59AgEQHJTN,IfcBuildingElementProxy,M_Tee - Generic [876537],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2j8Ui9BUvBgRkLL3AcaKcR,IfcBuildingElementProxy,M_Tee - Generic [968693],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3L3e5dRlP4YPL5$dOgbDnz,IfcBuildingElementProxy,M_Tee - Generic [886718],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3CeTraFDvEnuts4emIU6gm,IfcBuildingElementProxy,M_Tee - Generic [938198],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
16lM96Wtj2r8kxGHxb0w12,IfcBuildingElementProxy,M_Tee - Generic [969166],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
30Yl7uYpDDyPc8B8MdlHXm,IfcBuildingElementProxy,M_Tee - Generic [886720],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
06W0YPrWD2ZuD3xu3kkNd$,IfcBuildingElementProxy,M_Tee - Generic [886634],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0whdPWB81E4Q$wDpC2X3ew,IfcBuildingElementProxy,M_Tee - Generic [886163],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3buJ06nOvD796GHkOfkuOR,IfcBuildingElementProxy,M_Tee - Generic [968681],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1knWwXz5D4QRKeFtmLYiIa,IfcBuildingElementProxy,M_Tee - Generic [880902],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2hHG2StBPF3PuY5YHGnpFd,IfcBuildingElementProxy,M_Tee - Generic [886712],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2N1sWGpez0Jx7V9LsGc5wW,IfcBuildingElementProxy,M_Tee - Generic [886348],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3gdRHd$pnF_gvOJYW_l4ce,IfcBuildingElementProxy,M_Tee - Generic [890416],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2kwTk774b26OFJZj5pV6Py,IfcBuildingElementProxy,M_Tee - Generic [879409],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2e5uS2$$11wgi3CxRcvUDv,IfcBuildingElementProxy,M_Tee - Generic [881037],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
09qx8$c7fEzuc0g0v7Jhqq,IfcBuildingElementProxy,M_Tee - Generic [886524],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0dc4SYRfDBZR1boIXj5wSw,IfcBuildingElementProxy,M_Tee - Generic [968888],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2o6nygxK5Fsh2oJCUCawP3,IfcBuildingElementProxy,M_Tee - Generic [938242],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1qNnExsK16KhD8PCt8pzXw,IfcBuildingElementProxy,M_Tee - Generic [876729],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2H$BSdMWv74f298LrLlybP,IfcBuildingElementProxy,M_Tee - Generic [886843],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2WZQRfAvf2QhCj1DTWzMjk,IfcBuildingElementProxy,M_Tee - Generic [876684],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2KSnfsuLPFXeOeg3CPfMq3,IfcBuildingElementProxy,M_Tee - Generic [880115],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2lm1hnrGbDvfc9hNH1plm5,IfcBuildingElementProxy,M_Tee - Generic [968971],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
31DFvzSaXC2vi4Youy5nop,IfcBuildingElementProxy,M_Tee - Generic [886445],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3kI$UUB210vuO60u4QfUB9,IfcBuildingElementProxy,M_Tee - Generic [886630],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0pg34u2nfBRQutLCNoN5ZB,IfcBuildingElementProxy,M_Tee - Generic [886457],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3XwwXBJ6zEAhEXN9iSuMWQ,IfcBuildingElementProxy,M_Tee - Generic [886703],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3ocvVlKkbD291mvS84puHO,IfcBuildingElementProxy,M_Tee - Generic [968608],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0faF0lJXDBb9E7foBkfOjM,IfcBuildingElementProxy,M_Tee - Generic [887412],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2$AvcFYO12Txhziz0VPmke,IfcBuildingElementProxy,M_Tee - Generic [886328],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3ZvUly3pf5_Bld7wW4FgQL,IfcBuildingElementProxy,M_Tee - Generic [886455],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2VQj2JKun2VgCCdYxqqZGM,IfcBuildingElementProxy,M_Tee - Generic [886652],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1h9Bhe7kr4dxBr9064GjD0,IfcBuildingElementProxy,M_Tee - Generic [968673],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3kGtc6MXP0pOp13R$FrcHZ,IfcBuildingElementProxy,M_Tee - Generic [969494],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2_6LhZrxvDWf17wdx$3PG$,IfcBuildingElementProxy,M_Tee - Generic [886660],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3AXDgRwBT2Zh$VJejfuPAJ,IfcBuildingElementProxy,Conduit Junction Box - Transition - PVC [933723],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2M9hMxGyXDTAysT5jKWPtb,IfcBuildingElementProxy,Conduit Junction Box - Transition - PVC [933636],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0975UG5l99hAd8gCIwAOu$,IfcBuildingElementProxy,Conduit Junction Box - Tee - PVC [936581],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
2qK7$$G8T5JPjAD03saAUo,IfcBuildingElementProxy,Conduit Junction Box - Tee - PVC [936728],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1Y0QChyDb4e9LnkYBiqnmZ,IfcBuildingElementProxy,Conduit Body - Type L - Aluminum [936560],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3ddorKCWb83uHjXlwRu6B6,IfcBuildingElementProxy,Conduit Body - Type L - Aluminum [936718],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0gytkhR3P6NxxPCVDctVPM,IfcBuildingElementProxy,Conduit Body - Type L - Aluminum [930565],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
267VFZmKjFJQiVdgbSxjBJ,IfcBuildingElementProxy,Conduit Body - Type L - Aluminum [930563],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
1W0PSx8iP9zxd2D8qGXceS,IfcBuildingElementProxy,Conduit Body - Type L - Aluminum [934384],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0CPVF_yQD3IAqfr$Oqp38v,IfcBuildingElementProxy,Conduit Body - Type L - Aluminum [936729],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3yy1yyHuPAlgE932MU_JHs,IfcBuildingElementProxy,Conduit Body - Type L - Aluminum [934300],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3LSc_CzEj7_e1ade3xyN4L,IfcBuildingElementProxy,Conduit Body - Type L - Aluminum [933949],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3UHbAoJN95MO5Hg2RrcPRL,IfcBuildingElementProxy,Conduit Body - Type L - Aluminum [934013],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3MPkkUGWn2C86AWljGuopR,IfcBuildingElementProxy,Conduit Body - Type L - Aluminum [930023],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
029zPnMknAIggza92RqRO7,IfcBuildingElementProxy,Conduit Body - Type L - Aluminum [936651],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
3zPvsDp9LDgBVSQEqAA_ho,IfcBuildingElementProxy,Conduit Body - Type L - Aluminum [933914],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0a1Q1nirH1gPiOAgHxpr_Q,IfcBuildingElementProxy,Conduit Elbow - without Fittings - RNC [932585],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
0Gxc2deCHC4uxMgNhYr$m_,IfcBuildingElementProxy,Conduit Elbow - without Fittings - RNC [932177],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
25FQPLy491KOOr6j1GC7d8,IfcBuildingElementProxy,Conduit Elbow - without Fittings - RNC [925112],Storey-1,1Lk5PZnyL1RvvyplDGRJAK
